label,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72
NO,-0.2508115907268918,-0.09394727557809059,1.2918846289468544,-0.17490599883906463,-0.4546864824794761,-0.24995137658043914,0.01324713003599988,-0.19546494604849174,-0.2630128102803995,0.22956663526629845,0.5074102974179002,0.21394465652649344,-0.228593759862544,0.1499392233037276,-0.34557689792632074,-0.275341265139899,0.005841658348846285,0.330534319181792,-0.24245225334678336,-0.4802244396816039,-0.3984157945129258,0.4090789758136364,0.10859325818224128,-0.25978143240341645,0.05326804334814739,-0.019686626447247696,0.14943763771445714,-0.4283649358816478,0.40830985783587465,-0.002489690802222777,0.14996816476319158,-0.45396838202765155,-0.059216764486157994,-0.04587296022379479,0.02233870948380014,-0.571529118517901,0.3115099297940093,-0.2719289029800773,0.14938450490792998,0.29253115341334596,0.07337139184293162,0.2698241660902935,0.18744508903419893,-0.1618850556080827,0.3396008458324414,-0.22810109797646097,0.12257495787434275,0.19520231230341945,-0.1151994348155274,-0.3271314789519533,-0.07024682738374904,0.3633625920395519,0.3472229738090193,0.019475374751883455,-0.030939358669164918,0.293827693556355,-0.48997111307616975,-0.25978133807210385,0.23557272724299946,0.3192600166370839,0.3264215576995877,-0.11522096301296719,-0.35337643778489364,-0.04519293494973585,-0.29598105749737524,-0.10533958538407512,0.42826556011719386,-0.5241323099928068,0.36938202309754303,0.17486025443907988,0.11848037438461062,-0.4011123578711789,-0.16709963683420945
NO,-0.22141564225869434,-0.021639558662122298,1.1516106546709326,-0.18155110424660725,-0.5465813430881507,-0.22056856377072148,6.872703623533871e-05,-0.031012085578097315,-0.2857916809353709,0.2054667440203864,0.4708335114349669,0.202682570786857,-0.3203941600757517,0.26504482008787245,-0.39494213697335967,-0.3845528467945408,-0.21276252988084846,0.46565410860245937,-0.3782975716259792,-0.21006694214977858,-0.3995413872537531,0.373420694627031,0.08779957133892892,-0.29612952141845966,-0.007490566946429314,0.07568025938884124,0.04257200295049676,-0.23768376203897018,0.18964356839025295,-0.16874913622864607,0.2620630624508122,-0.5858368822123746,-0.07304346196835326,-0.144179349191246,0.17135854501164166,-0.4956802488076907,0.5154102460239267,-0.4734817705784505,0.15067751083112013,0.16732654639425854,0.20996129038949443,0.21994712721671855,0.1481255060254629,-0.10901115500117536,0.3084741241273823,-0.2527995546265788,-0.02931886229880669,0.25887881132821383,-0.09073739957233413,-0.1416022134704366,0.11236415819734452,0.14406198199603423,0.4245043873574484,0.14042243972560436,0.1515044113685427,0.21621982594345254,-0.5047363145750513,-0.24163583415964943,0.23227578984224972,0.37754603777958134,0.29454831284672317,-0.06410216435152359,-0.48632916233983914,-0.0414218832088848,-0.26500843402466306,-0.2744723466164082,0.39692224729852077,-0.5609237899871041,0.31625153883985996,-0.13976335932177575,0.24280009396909702,-0.3624759281546875,-0.21458575167235155
NO,-0.28300738680358345,0.0668690979323294,1.1754899540660646,-0.32058826776194566,-0.3417409649312528,-0.17873200504837586,0.12556658041318997,-0.004336231039179857,-0.011624786705384887,0.10900112962703112,0.2972857158216913,0.309765489618092,-0.25644933801947606,0.1279151299768046,-0.19875225334312713,-0.49927738244185205,-0.1824747259326927,0.30295297294554463,-0.14892082140063595,-0.586250835763918,-0.335052452673145,0.2875148038687739,0.18399218175468365,-0.31934345471217207,0.1810803258230435,-0.044497979048750025,-0.041522398030532065,-0.32992038555768777,0.3434989783488861,-0.10404312806700246,0.09345846753104323,-0.5829670437969112,-0.050496637809134035,-0.2583081914781682,0.029165753271679223,-0.4399558329003245,0.3075377366335453,-0.3422070550630395,0.10287826394804517,0.3300036785842766,-0.00980271201206974,0.1320856715124515,0.26008431124314035,-0.10542257233765781,0.4502587306947925,-0.14258121801711635,-0.030238574379002695,0.25310727834633917,-0.2022943505649521,-0.3293611601200377,-0.07642994127277594,0.3964861243730833,0.45191478000866536,-0.06618811764081153,0.12287887930663291,0.3918442954115558,-0.5365821449047252,-0.210867632913946,0.1906012041508823,0.21249687303773507,0.2412551408312925,0.003160292448661464,-0.4411251402797907,0.033009639616132846,-0.143492971400729,-0.12700768317490188,0.22959301710810653,-0.6243006835394955,0.3526209218434884,0.09499519540645293,0.09323272484668907,-0.5695330102682528,-0.21663120135712977
NO,-0.27532882563929806,-0.1698705773796967,1.046075687166076,-0.18726047560071096,-0.42781161363696807,-0.062007901569008234,0.08036649358062486,-0.020579980157064706,-0.16280813024377358,0.25395079311102225,0.2613260283243464,0.1735759184846939,-0.08091012177677265,0.26119912541596946,-0.3799003709565499,-0.33078831259143915,-0.1139040101765936,0.46697393967959355,-0.24060644524685193,-0.5217471971421445,-0.37754618342689833,0.4073502186992903,0.21343600566158383,-0.3760013864002537,0.0755923628875264,-0.04420077177449892,0.11010542447110588,-0.19914527563891232,0.42410287034894956,-0.24488363481579187,0.18150429229303022,-0.5267618972374534,0.10399336909068863,-0.1260215287255627,-0.023674098718808698,-0.3214903665251134,0.39872828298077223,-0.13888554139054873,0.3440773094828178,0.35982931387338346,0.03388881673926289,0.22467386531363992,0.13849428808648206,-0.1767706322223145,0.40805348361665256,-0.20524095755959396,0.14892666693681367,0.2995190635240187,-0.2089364872372591,-0.33460652597155766,-0.13958702716198246,0.2838269849306905,0.44066801116709475,-0.006780613327660612,0.21771141706293998,0.3610588066855574,-0.38089655353234203,-0.25851488768088404,0.34765465359457337,0.24572518790427783,0.5337025556229543,-0.13244081136423577,-0.5178646489369979,-0.07957172193450311,-0.01005427790200164,-0.13718712620188583,0.3205046851128067,-0.3608579650427915,0.26601374032051756,-0.04624736406656219,0.09626411512596489,-0.2656224288727682,-0.17133593896965257
NO,-0.29089228722414634,-0.17521544377564272,1.2623931635545163,-0.15599626730199415,-0.4611485689795993,-0.1675701461161554,0.09093817644558985,0.02292936888176507,-0.056291789331936556,0.25399447234625633,0.3106007806627502,0.19033949645882545,-0.027029084835993533,0.2576813192873585,-0.2083275151618642,-0.3297936264297307,-0.0940741119895652,0.38280025834310977,-0.351502857910452,-0.41219053109231835,-0.46725037690260995,0.335951980699383,0.18499685563713164,-0.32882554787261953,0.10004281129039509,-0.09228989641191647,0.24690156435758676,-0.3199674201468115,0.282233593256895,-0.3054599111992736,0.1477833473492242,-0.6364842981843291,-0.17121480123451915,-0.0603312200145452,0.028387500603827776,-0.5214652274953347,0.30823243905161296,-0.27118753616243896,0.3335666118888675,0.36646980472732565,0.08632480641534072,0.3132885305907493,0.15110982676060053,-0.15050325732048836,0.4415737633080905,-0.33614495225977187,0.14864855880279232,0.23653442108651745,-0.14436324388776056,-0.24146406707807197,-0.028360068182042224,0.3144811370287803,0.3967455722075074,-0.011129206749441928,0.009039769127577035,0.3453693226907806,-0.4424367602879353,-0.2558229363604876,0.36594687702610285,0.2744679664312262,0.2751305600308043,-0.14205251044931524,-0.398392516299964,-0.015127685916678277,-0.21099779274738278,-0.14258690514463454,0.34980600384646376,-0.44678360497196673,0.4918324321799987,-0.10071239586853206,0.10481117720786781,-0.30668160302250563,-0.1173269194036991
NO,-0.43989790317977273,-0.0815806255623647,1.320149185091386,-0.2869100363458656,-0.304966090318039,-0.17261091923992522,0.166997453250111,-0.11350079769602733,-0.07360976551694924,0.2592207886491805,0.534793995717501,0.47967321792746304,-0.044932862758116615,0.28288366208621163,-0.1623394978410044,-0.32140376857527037,-0.22700862004565037,0.304560504487931,-0.192717977854098,-0.3706702586517153,-0.4583116559782577,0.27126238561280636,0.10647849705049976,-0.2040353475535281,0.10830082931857488,0.038884032353735234,0.08868167975924945,-0.12785701013683948,0.2786383422469545,-0.08644417833168624,0.2532375166522661,-0.38144876931804683,-0.1628975335396861,-0.15970251788832804,0.04788783316549797,-0.4653755590709247,0.30815205000571616,-0.15589204174673485,0.07329110710857235,0.25063518658720596,0.0006173307450126203,0.23332974575110169,0.15101821069669585,-0.08268503609273592,0.3115563872672753,-0.18106796797692784,0.10308876139247723,0.26503006403800444,-0.06477904527088504,-0.20701826295319456,0.09105548185882256,0.521293082086657,0.48642024112703036,0.06332270595661503,0.21143279006903137,0.3151909753682226,-0.3870447111898244,-0.32642739068972365,0.24969815963080885,0.2656357172741279,0.32944683270186625,-0.23465049558691162,-0.5045197529039466,-0.033828618465496355,-0.33877309605842065,-0.12370162630052971,0.19595642976444083,-0.3882125538712515,0.2666311671629614,-0.04149333217314885,-0.026719055227016078,-0.44660240681468566,-0.23033798446573917
NO,-0.18997155763323526,-0.045050494829776584,1.1525859202352284,-0.1956868729131714,-0.4268069413461847,-0.12780265893151807,0.17400574635431626,-0.17347790362980112,-0.08714500081357038,0.18058844331649723,0.37327662957577235,0.2593695612272736,-0.022670804797883,0.16413418967508286,-0.28123983971448463,-0.4634023645622785,-0.2536204497510998,0.3099794449175894,-0.2519133934785203,-0.6633320565788607,-0.2755227616436051,0.18761583857511205,0.1221082898582235,-0.1405896005015989,0.23203054266327564,-0.0014643666697359906,0.04080005175129424,-0.16356858751694703,0.43361551120401864,-0.22975082108626518,0.1448726573195004,-0.5412667267205397,-0.15490979296462346,-0.12300473064906124,-0.0017967380359272395,-0.4624301602677827,0.34143369527895434,-0.4008123295171413,0.14696295728892386,0.16913684171616505,0.07054995410974524,0.08573077407063551,0.2330611223611199,-0.24964119451135283,0.16705225380464897,-0.23438769378660143,0.20810150108568118,0.3022931354152656,-0.27482921862380966,-0.30468241379413824,-0.07230201968683385,0.49703174729082256,0.35480543130815534,-0.02938740663636541,0.2836605562740664,0.4188661986599042,-0.31721314640315834,-0.32608938534791215,0.20076913843325822,0.42899501088735925,0.3454417581917139,0.0049514326570496425,-0.37967871367337075,-0.1453888489738936,-0.27057078678062807,-0.13029282562137318,0.3258208521324566,-0.4276931458477794,0.17624406636298215,-0.21601023268860822,-0.03060051606957423,-0.4511831453056451,-0.1928103515381962
NO,-0.37866307574547553,-0.0002304684904316373,1.1500904784268238,-0.28907713734886176,-0.35796265361748203,-0.1259108248415432,0.2366721841270545,-0.011542687548681874,-0.026894861266199277,0.14948759671898904,0.5662891122461978,0.10787046685795795,-0.20830643819333527,0.28929436940385567,-0.4764371787816243,-0.4438460192627358,-0.2412467653070118,0.28288468846407827,-0.1399251242238842,-0.43540058579829555,-0.40533558033236633,0.12799901915532402,0.17112370113437395,-0.183597603911769,-0.0807057560966356,0.022221833647548657,0.17087663366722503,-0.1896443049940882,0.30642151053475974,-0.2606602668067709,0.15761187009876795,-0.3811203894055944,-0.043835234732039166,-0.1499978062149848,0.12506655075807754,-0.6167590347709762,0.35346371021359035,-0.3717204912575392,0.3183997744336792,0.21807254628943526,-0.006344016977178443,0.28587710513247977,0.21457664299748844,-0.1801767691493672,0.33857086178740775,-0.16566824488819307,0.1026620902361599,0.21303334573686783,-0.08062720826063717,-0.08472275998125545,-0.1386930681646834,0.2507586915058091,0.43210221373451113,-0.039414510393552496,0.017193906585471014,0.49072346030947067,-0.5797562098691575,-0.3001120379357818,0.2696155518322761,0.34508044507246544,0.3260490790522617,-0.17268798926786416,-0.3831506726562982,-0.14129007777772992,-0.24799080288748523,-0.19753013314459533,0.28435018956191666,-0.4756984147084664,0.49038194622748527,-0.04367438346620095,0.07376721716302331,-0.3892061229193767,-0.2245978531566652
NO,-0.29153452353618614,0.10932210258344846,1.1898015400890825,-0.18565423000465425,-0.4015099019083392,-0.28699394986698384,0.10597061375958566,-0.05522851777659933,-0.08039905404409463,0.3112983624835144,0.46556658891667757,0.18333295307431752,-0.11672243394607314,0.29766388834076124,-0.4297048573824973,-0.39517131128688826,-0.2708619306821585,0.3612721796344797,-0.20044995520218023,-0.322317567171852,-0.38659434541879256,0.39486253545468386,0.21280209282931228,-0.30711015891439863,-0.017181385977234606,-0.030251193660742796,0.12749234098424356,-0.33645679403007595,0.31001677039749975,-0.12015822439732753,0.18642392345669348,-0.45933948373503025,-0.1714002131553388,-0.19759941637577894,0.06632889974624626,-0.41717875198253107,0.35237030799075386,-0.17809175839211205,0.12172483853989782,0.37210688626519567,-0.0245075371739399,0.4067855013462482,0.09895598796393922,-0.08921975726745163,0.22187931193399205,-0.2174659010062159,0.1948715691237985,0.1799814069826537,0.055290803243405406,-0.1976544401512986,0.03740301321143598,0.35019906022944186,0.4664849683933741,-0.06900568451155822,0.12363798188540817,0.4989517392376105,-0.42899884472865735,-0.2568148555164099,0.08510623598205035,0.28073830663224014,0.44687217214109515,-0.18750317769922265,-0.35329377474844004,-0.04799627161358124,-0.2881418486748005,-0.2311975083891364,0.2329851809912668,-0.45663059173867016,0.4019604354655947,-0.10689441931541288,0.24067115687597967,-0.386385168520864,-0.20874187596498217
NO,-0.18276088745910452,-0.0321198165399868,1.1188578893862544,-0.262190122544904,-0.3742551380245509,-0.3305118691946173,0.23952620669973018,0.007632282654211259,-0.15434786652700577,0.2190356045680529,0.34553687904459796,0.09966665026472424,-0.30662919001397115,0.3965318263389623,-0.22213184638734199,-0.41574423230263235,-0.08173303046924447,0.3482160310438195,-0.2037087162257908,-0.5507608122613769,-0.5129446985960577,0.4533525172551713,-0.02456057949565879,-0.25865431994062454,0.025879639230758367,-0.009232454508762297,0.1805920442239138,-0.3210198399606598,0.3960618241916015,-0.17933900474469155,0.3620302423002709,-0.5947081049732355,-0.12500135139346663,-0.11378257405097064,0.022972224140430802,-0.5342297468538306,0.3906995961785239,-0.2552644518209073,0.07568607784788269,0.33830556024875397,0.19800224184574167,0.2379779320487119,0.16168329865736056,-0.01902980036452684,0.23122782049346502,-0.0670944667048175,0.14904580338097612,0.17146022202313826,-0.17450561017502164,-0.23921741907715813,-0.1873391269461445,0.33880123427482406,0.3596060028858365,0.06880751857439459,0.058190745297634516,0.4771146811904741,-0.3424430741766174,-0.32439174325865217,0.2376719388821517,0.3303781066570661,0.47561298722281087,-0.1674911405766572,-0.4228439359876649,-0.11347321363700194,-0.2656799540249328,-0.16614165678068837,0.22012296659160907,-0.45360141168525014,0.4048644813252911,0.0362550587782845,0.13554521391682536,-0.4213848166637737,-0.18128867532569232
NO,-0.21678005735977046,-0.06381013187372318,1.1192739375731628,-0.13364159539886875,-0.43386709708216287,-0.3171781471190537,-0.0611837765066969,-0.0754346416036016,-0.23460318773869704,0.06034320407797816,0.36483353084637304,0.21754355611152776,-0.17999138705499124,0.1941303315141635,-0.20167344444376653,-0.32829502833401786,-0.19434202885355925,0.302612222048268,-0.1404803393580703,-0.3602167661624811,-0.4799874099436475,0.2808017236634498,0.07123553482542039,-0.28197483270488805,0.007661969098097951,0.0303003628142366,0.2142936833221723,-0.19459962242778484,0.33825919976245444,-0.32140691942033883,0.11089885862649755,-0.5254573367981875,-0.22694562684596137,-0.05702146310506259,-0.050878856103443754,-0.37789869464398723,0.15558094532430525,-0.22964311012874716,0.16589631834860336,0.42421457942829727,-0.028648052282193276,0.19575402267305791,0.13222570410217035,-0.15667020846001736,0.28118007256136607,-0.231432915387191,0.043767914280664136,0.07970334853510219,-0.04157733005887096,0.0316585330281198,-0.016792301459098227,0.2271034265204901,0.3471586726778018,0.09413733301121557,0.1923037633915113,0.3805304133946471,-0.34118079891672276,-0.43303222587419427,0.26922497643007237,0.3427653550798911,0.27735318906791934,-0.19955873741552216,-0.400953915088483,0.050360528241040994,-0.28751286835270895,-0.277018346302003,0.287570617648406,-0.2788031691642352,0.36208520252579945,-0.02917875511907829,0.19388782197823956,-0.3725431768136152,-0.2251184982155327
NO,-0.4001953598097966,-0.15576374156837391,1.162813900196653,-0.12668776442259477,-0.3011536698204293,-0.18977746950376242,-0.02921154360545268,0.08478147000519962,-0.18657805587125592,0.29473060968123693,0.39745595832928265,0.27348230156239023,-0.122544577615089,0.18876055490947752,-0.2435876234247355,-0.4960424452756909,-0.2374574674467118,0.4110967189910236,-0.20645137186934043,-0.23351530328680573,-0.36282242930139447,0.49477931224630756,-0.014815017865784652,-0.3598800344857989,0.12693786832153925,-0.11164980362380844,0.13964656987990212,-0.17343571888661102,0.4044966883534911,-0.1897438202944208,0.15820305646989166,-0.46769728366042795,-0.08116300031581038,-0.20116172900008633,0.07322331082397827,-0.34098927868690665,0.27233312306211965,-0.2767693702211793,0.21574012160223244,0.3473188605312727,0.1321532420813883,0.15973321024342949,0.1195465120241807,-0.1838204982119647,0.23654556582055114,-0.34917174382309724,-0.18914539755229948,0.34103395608177794,-0.24535553054329584,-0.07191166224610229,0.018498769262139725,0.28550842396465337,0.4792355315308435,0.07909407259698786,0.07332425628846995,0.4020754003485437,-0.479840250390377,-0.2155911819601476,0.15168233010763144,0.31601409901656585,0.34584511480971797,-0.07516650310191683,-0.2776556912190114,-0.08149536932885354,-0.171831238434985,-0.1704037854565728,0.3857397605204324,-0.4515477767592987,0.38327211683826756,-0.07707235598385821,-0.14308751059246202,-0.497535255565959,-0.11605076596650024
NO,-0.21932897035555377,-0.1856296830769068,1.2688214085115075,-0.13917159586146052,-0.36779475950736645,-0.14551774342823057,0.11968823917630267,-0.06095777826131266,-0.19414722427321832,0.32985545622451473,0.4305629392236236,0.1462746106999732,-0.1503274853958098,0.152360191080935,-0.4251852521202828,-0.42183481473956,-0.1507831041110649,0.33766121525135984,-0.2863671038969999,-0.4659612004048192,-0.4085499572177794,0.4425460594965904,-0.09445219554068465,-0.27149302940400594,0.17889460895877063,0.06895802644754134,0.25678375768603123,-0.42955235433925754,0.2650230486768679,-0.14950758666506975,0.31818210143685033,-0.5751742509753633,-0.15836381272237457,-0.11617305069183212,-0.07271544318400129,-0.38552843745632487,0.07607660180320938,-0.24284004107524307,0.09743101745098279,0.2674043480027801,0.11402767207647055,0.2766633791613656,0.16122181586686915,-0.06694695871716441,0.1728444580240594,-0.18894548039435893,0.007999307282838541,0.3188402566359384,-0.06607872461660283,-0.13936453487345454,0.09097655678939348,0.40807129694395183,0.4173280564437919,0.044981984580890394,0.20954127578058998,0.4141675962187405,-0.3450392828342802,-0.44634705611567727,0.35936428775504775,0.32862674859680535,0.2272318018591731,-0.15799629127174913,-0.5810062618016709,-0.14943732911524016,-0.2806452840841291,-0.0876263760038236,0.30512152367108986,-0.4058440650169471,0.23677285578344517,-0.13828973862811184,0.03630971563081948,-0.46683805773920944,-0.19076387174260875
NO,-0.28271104859527213,-0.10915776187626078,1.1974860661829885,-0.16862816071852285,-0.39017469659769993,-0.3314686141387797,0.07503436032263598,-0.06748741173146217,-0.2796514349685029,0.19914801312139094,0.4412757762742266,0.16587322780954067,-0.26737362346060034,0.21845147807821458,-0.29818523594099167,-0.22485580465089341,-0.10165813457554636,0.39448858825654565,-0.22591594247756505,-0.4915558694727388,-0.3161535786658919,0.3518963246153305,0.16394599177352867,-0.3224812227381002,0.09261148939536581,0.017938966684078676,0.17393659821538796,-0.27361829956439426,0.34222673796706304,-0.15185617555051448,0.16164436366491178,-0.6109704040579923,-0.2772604761604484,-0.1335368564870335,0.007707003404706009,-0.5655916724173675,0.29865417109041076,-0.2897291626303002,0.1370687274241916,0.3229568686985614,0.16708447705013746,0.3436504642167966,0.1733614836636923,-0.15124703747702067,0.3214773556424998,-0.18057807549252416,0.049749063586872755,0.2593611839377877,-0.2469344558708362,-0.1907244817148338,-0.0025089022252088936,0.2787761389886411,0.4222839516027769,-0.04383701759619976,0.06144111868690677,0.42013882847564943,-0.4598181898460669,-0.4100674750599169,0.11995774232082708,0.24643413440893414,0.41899546814911726,-0.07056370223559001,-0.48038827356071717,-0.10923979509807286,-0.16429865650436815,-0.13391535018761974,0.18282272259895957,-0.331390845204007,0.32113091280471734,-0.008361984091331404,0.08299929470047453,-0.315481432864947,-0.25541057056590427
NO,-0.28106619816847495,0.015285290245816444,1.0597833527486862,-0.1831173263134582,-0.39650521951821294,-0.14905033599750186,0.15787688937487893,0.0002764136356210867,-0.13400121849230917,0.2496972927047428,0.3660931216749261,0.2735870326243675,-0.05122691151548006,0.17800118397535036,-0.38018633553587466,-0.3757228097140537,-0.07429834862818759,0.32556655620823344,-0.17497320111408288,-0.3540177918610323,-0.3209275187280465,0.2736254792043359,0.2666707976990248,-0.13380838294260722,0.060379029368368274,-0.08296199697333399,0.030596125810712707,-0.24646719545408685,0.3082629518239348,-0.32800656858881744,0.06778239802719674,-0.5214739594941857,-0.11174850420097451,-0.03583313795992556,0.08222209053076185,-0.45777610066051666,0.32052733833993224,-0.2589737913853388,0.23620143145768535,0.30001675415738405,0.14477277632248195,0.3068393507401843,0.16847631250609116,-0.15400815134926474,0.38243841735279943,-0.2623765755630351,-0.04931610857995433,0.12441389980681986,-0.18475404819465313,-0.14446020848039495,-0.07447789819596637,0.3343247745740517,0.39029807747517925,0.006094823581172866,0.07942911136275957,0.3959219722056591,-0.41546624744937416,-0.23490822027928923,0.23191581481251985,0.3079726714356266,0.23654192072576388,0.0007535342611948159,-0.41746364483117504,-0.05584710750886834,-0.1412258045280616,-0.13614577487569982,0.30798349274284426,-0.42465737696377914,0.3266495735739699,-0.05312175435808195,0.12861646916912564,-0.27343562830159024,0.035220364978304525
NO,-0.23740929922566972,-0.2542935777496036,1.1750524467411294,-0.03451266343375961,-0.3075293036678982,-0.1697395154614018,0.05893678162962031,-0.15326805664701482,-0.019058058384448656,0.1805953087391869,0.4518549167163802,0.15273308132206553,-0.18522719266858292,0.3238787382737908,-0.3679953513232923,-0.3991580019379913,-0.15352206149594658,0.20082213764926277,-0.37558350532137935,-0.3796076724858062,-0.4020672588430689,0.41526374937609667,0.22323792611934426,-0.15090742791038625,-0.07438483743792579,-0.028246720634961447,0.1984428030041657,-0.22257231182609152,0.5443579939301009,-0.2632405205786337,0.2875851260925647,-0.4540933848247019,-0.25856173943893035,-0.1921154009793193,0.0644866695688805,-0.5636130748865047,0.1242188933283766,-0.4231186045233629,0.19776850728875733,0.264438742545418,0.012280500456423676,0.19403345990872725,0.04793051928237049,-0.18098245747520098,0.16322669518781846,-0.1102873389657595,0.20659929540569458,0.05931264207040576,-0.15857446293341948,-0.22955330683335878,-0.05461275035653928,0.3980859282991056,0.3926249005701503,0.03802329584138717,0.3997906024277629,0.3943701896304896,-0.2601539597631051,-0.2277624095427283,0.16460328680551448,0.2660857429382652,0.3564472207306014,-0.17501067312479202,-0.47976937501978917,-0.09606337078244245,-0.24579792643876788,-0.0627237680640921,0.2334712026936448,-0.38755147026386405,0.197349389754138,0.01249217709515442,-0.04167067489356141,-0.34647685099620623,-0.16911491790526464
NO,-0.27028239907713686,-0.1060526694196194,1.1470917946530992,-0.2792940547730052,-0.29809990144523935,-0.20286829202649043,0.0476792757275002,-0.022674455858051515,-0.1451764161063887,0.1830176048619236,0.5903896694607245,0.3160497331826456,-0.15783381201355637,0.2033532636604385,-0.2717990423904135,-0.4326874414867967,-0.22411494224138212,0.4431684199032876,-0.2511977386720414,-0.4978145260385294,-0.36783560895047074,0.4267598928374502,0.18348364106370302,-0.16885785558310717,-0.04466864689097709,0.10351155535933795,0.14111127635656956,-0.2596843842420736,0.46116254668598,-0.13441338405828399,0.2222158524526112,-0.6425950882795415,-0.1309830185362757,-0.21106421304683176,0.10036805293480353,-0.3479870832599506,0.26596889190348727,-0.33558251629552643,0.30154187852328485,0.25496031788299767,-0.03368604432138704,0.17426951448046996,0.11746036116586869,-0.21337924708395625,0.3764898496958111,-0.3811317057603929,0.0006080848358748364,0.24159794350515046,-0.10422439258730895,-0.06188560538060828,0.08296502719391761,0.18990452187359022,0.2772779279000984,0.04708111384957007,0.10761138640660481,0.3079115148802593,-0.40016347679020525,-0.2494656366670802,0.14178253108004824,0.27381768230930015,0.29606570613956595,-0.11781212244276984,-0.3673445697569542,-0.14845099159250702,-0.3205202092727543,-0.24074611645021599,0.2717273644250946,-0.4023941545411153,0.49096184472156545,-0.026560856767159705,0.1437384388637284,-0.43167680982668394,-0.24103018529851497
NO,-0.30288728484593624,-0.13885809120330425,1.2825704586488325,-0.3115349278733996,-0.31761881636137834,-0.2132024015958835,0.13095167315712422,-0.11605894704127794,-0.22539081595146848,0.2139186313340385,0.3590580311730118,0.32129709578839144,-0.10425491123775558,0.3968440145203872,-0.3876591890873805,-0.6374860596277165,-0.1871267688063065,0.3261550030607256,-0.19648929747352462,-0.41245824939862286,-0.40799266744082086,0.4958781171228247,0.05108442070230951,-0.26877042451497035,-0.0310969619406833,0.029145763392564146,0.28255643914249085,-0.27808651949028873,0.35361899902691935,-0.3263083985901679,0.171172279112957,-0.39183638962511697,-0.14736176335841872,-0.17371339915417658,0.13194159465047794,-0.45234886726044865,0.3934956643042781,-0.38499036586345103,0.23126613286929262,0.4349184598597297,0.14250550803790618,0.0915013225911635,0.11079605290053482,-0.16382632482061504,0.3896549787701318,-0.3118280794113869,-0.010302015879894669,0.11698562472714011,-0.1871081101945175,-0.29736092494036,0.0871784789885354,0.2661733126973163,0.48519578651606543,0.04652097343739977,0.16178310779761887,0.35595811667575905,-0.33985134961660096,-0.2555738835224477,0.2166395192867062,0.2762708130980658,0.3226469542383363,-0.037779933739033426,-0.3922556487844931,-0.05234073753969688,-0.32958880912635,-0.05327492872133624,0.23389101767287995,-0.42689312691214676,0.31261852717072447,0.08404598160507212,0.0727987620839881,-0.4409351240423733,-0.15317602979338682
NO,-0.3161134348149285,-0.07310351463399183,1.4409202910178887,-0.15545676953941365,-0.3439618401902314,-0.26125562587373846,0.20902038689023822,0.09697632415490229,-0.08506680869792796,0.2987587867021043,0.37472874327821254,0.2880962293699668,-0.23481190627132142,0.1543530497752545,-0.46700861086400824,-0.3368280940467252,-0.26464292074949614,0.26773153679505834,-0.2585501027738563,-0.3571233591395579,-0.4145480781233185,0.44780675354873156,0.20891599779882214,-0.3325035028437013,0.14512186483900336,0.004893132654027514,0.11551988854258781,-0.2891607076114497,0.36412252905370374,-0.22383500595499795,0.12695632114733707,-0.543975801123359,-0.11622744532953151,-0.16112726618655526,0.08566920405497958,-0.4230747064465425,0.296292493404809,-0.23479421944568848,0.29055126063502495,0.41993391110744427,0.16910946985065056,0.3105191403012901,0.3286931619823774,-0.1094443015485066,0.33490220425933104,-0.025784928074228053,-0.14686459025644089,0.22828602004999404,-0.020844431855492437,-0.11881135616484026,0.16459813615967317,0.3265623518156671,0.3954563549546091,0.018516633125954515,0.18691165835255166,0.5330054299150199,-0.27072186787621827,-0.2724025958805287,0.2291406851858058,0.27481633557607055,0.3164517845221343,-0.0011922460700936333,-0.2824831866095991,-0.11800121713796521,-0.24982890162243812,-0.22824978948971247,0.34137728960166636,-0.45555419576262957,0.17346482232393826,0.00796434271312925,0.07178524071205593,-0.4263032660353654,-0.12779388830737323
